run,episode,cumulative_reward,mean_waiting_time,elapsed_time
0,46,-244.0,12.899813486422946,40.76971936225891
0,47,24.0,12.926317568671267,52.607693672180176
0,48,-503.0,12.01651872534986,44.64683938026428
0,49,-813.0,12.36463883010803,43.178749322891235
0,50,2211.0,12.837386314980366,41.24610638618469
0,51,-3313.0,12.58079131321526,44.42265057563782
0,52,1460.0,12.349883662774353,41.30587196350098
0,53,1679.0,12.949019249989709,37.16255521774292
0,54,-2661.0,12.448463227869459,41.57603073120117
0,55,-1374.0,12.078180850496832,43.89114451408386
0,56,3618.0,12.077614687418544,44.11177921295166
0,57,151.0,11.8209398203566,45.47386646270752
0,58,-848.0,12.247639873198054,43.60165071487427
0,59,-1420.0,11.875391361910946,38.66530680656433
0,60,990.0,11.960714220243403,46.38538336753845
0,61,1571.0,11.960760014704785,37.29402685165405
0,62,-252.0,12.92834698993391,44.49924826622009
0,63,-810.0,12.533555853366774,36.88509154319763
0,64,1007.0,12.498816185792506,36.95597171783447
0,65,234.0,11.714738681861919,37.41132712364197
0,66,-2078.0,12.310346794332105,43.13610911369324
0,67,1622.0,11.60271012926806,41.47054123878479
0,68,-3245.0,11.83435536306203,43.18130159378052
0,69,2634.0,12.085578002468436,43.215001821517944
0,70,-1077.0,11.732813925965988,39.00475811958313
0,71,-151.0,11.237795510855689,38.7269446849823
0,72,2138.0,12.202451891278816,38.55085062980652
0,73,109.0,11.907735066852482,42.470128536224365
0,74,-3287.0,11.862465014427997,38.91627359390259
0,75,1664.0,12.232827651216843,49.165109395980835
0,76,-117.0,11.183837199401065,40.15530562400818
0,77,-470.0,11.48756103718242,38.479076862335205
0,78,1292.0,11.933125540867932,38.813671350479126
0,79,-1647.0,11.494980919927277,41.81684684753418
0,80,-1284.0,11.7690452452521,38.45084881782532
0,81,3910.0,11.51267017206381,38.08532476425171
0,82,-69.0,11.688930694670526,40.3206102848053
0,83,-523.0,12.221864770056001,37.96164035797119
0,84,-159.0,11.713180940345437,39.970319747924805
0,85,-88.0,11.202671140487691,36.20993423461914
0,86,-385.0,10.817966711983514,38.153133392333984
0,87,474.0,11.0710505232496,37.14403462409973
0,88,319.0,11.702036276556747,35.97284650802612
0,89,162.0,11.557575324034353,36.92737936973572
0,90,-307.0,11.352021444123118,37.06308317184448
0,91,889.0,11.189573986096967,37.650753021240234
0,92,-2590.0,10.91694603609342,35.99212288856506
0,93,1456.0,11.232804349571321,36.814854860305786
0,94,-738.0,11.358735823987319,37.052573442459106
0,95,891.0,10.5527842645434,34.92871975898743
0,96,-206.0,11.080522901548008,32.598267555236816
0,97,-3351.0,10.902177499355648,37.72215914726257
0,98,3621.0,10.913840970913396,34.22436285018921
0,99,-543.0,10.875278313192528,36.48336100578308
0,100,731.0,11.192475121856486,36.09837889671326
0,101,-1750.0,11.023752216285256,42.070552110672
0,102,1778.0,10.438193762041097,31.832781314849854
0,103,-64.0,10.751485275356927,44.232818841934204
0,104,626.0,10.812741369405192,36.657501220703125
0,105,-1561.0,10.017941870392413,37.094581604003906
0,106,369.0,10.395256601630953,33.111806869506836
0,107,1014.0,10.325615312533955,35.24001955986023
0,108,-306.0,10.706879312814502,34.62982177734375
0,109,-545.0,10.487067217460641,31.754703998565674
0,110,-35.0,10.12716324472216,34.38133525848389
0,111,-2441.0,10.046924339073977,32.59512686729431
0,112,2551.0,10.025365361665912,30.193915128707886
0,113,978.0,10.546377842465148,37.31509757041931
0,114,-1774.0,10.473210963453024,37.19321393966675
0,115,221.0,9.942356025195961,34.204606771469116
0,116,1779.0,10.01804647975936,33.77233052253723
0,117,-772.0,9.977103174170228,33.02711534500122
0,118,4.0,9.46030384194813,28.41712498664856
0,119,-351.0,9.627166233862908,31.653974056243896
0,120,-2972.0,9.886658977018245,30.655396938323975
0,121,3845.0,9.892469840673053,32.14904260635376
0,122,-1956.0,9.613590887569428,33.665178060531616
0,123,1292.0,10.199678982282782,31.85428285598755
0,124,313.0,8.972817064280754,30.23102831840515
0,125,135.0,9.814720695697494,34.15508794784546
0,126,-1791.0,10.871681853407088,32.01733469963074
0,127,1271.0,9.76807984827733,35.03874373435974
0,128,553.0,9.34075294611039,31.18661403656006
0,129,-544.0,9.084520100555252,29.746504068374634
0,130,-908.0,9.300044671748635,31.153433084487915
0,131,-672.0,9.323264659995068,29.659898042678833
0,132,1716.0,9.190701458635548,30.759618759155273
0,133,81.0,8.712731955713181,30.38977026939392
0,134,875.0,9.093139536517127,29.549510717391968
0,135,-75.0,7.8680192346809585,26.239646434783936
0,136,-5.0,9.5490719108966,31.874315977096558
0,137,-60.0,7.828606454623078,26.586323022842407
0,138,-262.0,8.552346385238604,29.48075771331787
0,139,-743.0,7.752827382871941,26.38517117500305
0,140,458.0,7.3843579525544,25.933920860290527
0,141,-692.0,8.830587661671,29.473318099975586
0,142,232.0,8.872447580043607,27.96237301826477
0,143,-936.0,7.170480675174186,26.002840757369995
0,144,1831.0,6.715045590503705,25.173973321914673
0,145,-498.0,6.292461458019506,25.073214530944824
0,146,774.0,6.701586146318943,26.489723443984985
0,147,-370.0,8.150660128936439,28.72463345527649
0,148,-299.0,8.017994808858788,27.87541651725769
0,149,-328.0,7.874190550686301,28.013789415359497
0,150,929.0,6.7583367655113635,24.614574432373047
0,151,-1206.0,6.3703670390033516,24.821772575378418
0,152,1172.0,6.9238852351243185,26.338555574417114
0,153,128.0,6.42226750172469,27.035332441329956
0,154,-88.0,6.385970379245785,24.747012615203857
0,155,-1130.0,5.679883663750163,24.26326060295105
0,156,1153.0,5.37268036212909,24.609539031982422
0,157,2.0,5.8936117751806085,25.159889459609985
0,158,-1178.0,5.440198630978878,23.949952363967896
0,159,1221.0,4.676362283219782,23.707446575164795
0,160,-32.0,6.006777528490542,25.581160306930542
0,161,-1754.0,5.564547531006716,24.179330587387085
0,162,1773.0,5.739824085583854,24.994621753692627
0,163,39.0,4.7559406413005245,23.285542488098145
0,164,-281.0,5.690912027425085,24.305979251861572
0,165,-419.0,4.698919935372035,23.254465579986572
0,166,-53.0,7.933113050228158,30.215715169906616
0,167,578.0,4.658324190179946,22.909725189208984
0,168,55.0,4.3456542601848245,22.984018802642822
0,169,-965.0,4.688252006260614,24.118608474731445
0,170,1054.0,3.6439704401542445,22.47933793067932
0,171,-136.0,4.105988372587718,23.01285219192505
0,172,177.0,2.961411458040483,21.79759407043457
0,173,-183.0,5.4173566284414525,25.26064944267273
0,174,91.0,5.8090252966637,27.163961172103882
0,175,110.0,3.1577190676755658,23.19869351387024
0,176,-101.0,2.9556906098032045,21.890413761138916
0,177,73.0,3.112534627466813,22.0303316116333
0,178,-242.0,2.608758347455276,21.565430402755737
0,179,189.0,2.586752086374063,21.792091846466064
0,180,34.0,2.7574278941049135,21.81581950187683
0,181,-148.0,2.801445276667622,21.85824990272522
0,182,24.0,2.9341857833264724,22.34700894355774
0,183,80.0,2.81822619926835,21.800114631652832
0,184,79.0,2.6086416983875362,22.15950036048889
0,185,24.0,3.482847811703943,23.0174720287323
0,186,-80.0,2.28830213269493,21.288842916488647
0,187,33.0,2.3436333946186947,21.67050814628601
0,188,-159.0,2.455722009581874,21.47445273399353
0,189,180.0,2.615487677608897,21.796504259109497
0,190,-351.0,3.128980723480158,22.48696732521057
0,191,361.0,2.5008265862934707,21.533920288085938
0,192,-42.0,2.428940192760612,21.525909423828125
0,193,71.0,2.245351521124029,21.263646841049194
0,194,-49.0,2.3269424405836503,21.3153018951416
0,195,15.0,2.4766028338442188,21.535083293914795
0,196,-9.0,3.2239592911024078,22.549572706222534
0,197,-72.0,2.3329210228230943,21.210405111312866
0,198,77.0,2.1547899168202393,21.24469828605652
0,199,37.0,2.1792987637470618,21.31722354888916
1,0,-5290.0,19.444433092807905,83.28473711013794
1,1,1548.0,19.845504019254218,71.57179546356201
1,2,1322.0,19.578841808768964,85.18321132659912
1,3,-4256.0,19.723071306976383,66.85920429229736
1,4,4004.0,19.67361150493847,93.73927760124207
1,5,73.0,19.745238480636225,77.67500615119934
1,6,11.0,18.68433874681325,64.04357504844666
1,7,605.0,19.6160262858795,77.08878588676453
1,8,-3005.0,18.55451627624978,68.02375960350037
1,9,3348.0,17.73283267548982,70.63478589057922
1,10,-2117.0,18.12472341773029,65.18134570121765
1,11,1239.0,17.960448246551973,79.19034266471863
1,12,367.0,17.620652502941603,76.12994599342346
1,13,-2438.0,17.753245477755105,64.54556846618652
1,14,3246.0,16.93611989980475,61.899208068847656
1,15,-629.0,17.086636703035488,78.13535284996033
1,16,-4835.0,17.129740831000575,65.46204614639282
1,17,5533.0,16.146458811065838,63.704344034194946
1,18,-501.0,16.38538495247989,77.40935778617859
1,19,-1165.0,15.931656875973719,63.410629987716675
1,20,480.0,16.326222672570868,66.92307043075562
1,21,-959.0,15.747565065962748,67.22335863113403
1,22,-388.0,15.743468251257838,55.196611642837524
1,23,1540.0,15.735064016145918,71.26369905471802
1,24,-365.0,16.31107636003949,73.01799011230469
1,25,935.0,15.367591535298164,61.31571960449219
1,26,-1132.0,14.789818968300793,60.331876039505005
1,27,842.0,16.490523016019026,51.53916597366333
1,28,-5382.0,14.685454114373211,55.54100203514099
1,29,4669.0,14.429226093692366,56.60072994232178
1,30,-3963.0,14.75064679084245,56.25438189506531
1,31,6051.0,14.350223353271485,56.14405632019043
1,32,-5374.0,14.343275003258627,66.33420777320862
1,33,3604.0,14.719010185460254,61.79364585876465
1,34,-1849.0,14.792351066211772,55.25596070289612
1,35,636.0,14.529013978003322,68.9172933101654
1,36,-301.0,14.639749157426708,56.93782043457031
1,37,376.0,14.418297998776612,52.228586196899414
1,38,1033.0,14.649342807410823,57.28482270240784
1,39,702.0,14.04816040617449,46.66651654243469
1,40,-517.0,13.166865439680906,44.08665609359741
1,41,-1178.0,14.054326390655664,55.692859411239624
1,42,-436.0,13.77746080956684,48.9250967502594
1,43,450.0,13.542245591974913,49.076645374298096
1,44,-1121.0,12.746043897608418,45.80653762817383
1,45,3246.0,12.575453561599225,44.99790716171265
1,46,-814.0,13.314068123161434,41.212252140045166
1,47,1614.0,13.118051177972763,49.26301598548889
1,48,-332.0,13.793821869884889,50.587806224823
1,49,-1594.0,12.849748647411769,49.64615726470947
1,50,1154.0,13.058275265903376,41.73423719406128
1,51,-2134.0,12.843761059544013,39.92081952095032
1,52,-45.0,13.02001919723532,39.00511622428894
1,53,1080.0,13.376048803406094,42.82272982597351
1,54,-1793.0,12.586736686603158,40.16848802566528
1,55,2948.0,12.8471838455731,47.9035005569458
1,56,-1971.0,12.824095175910317,43.74959135055542
1,57,1727.0,12.578888003528485,44.80961632728577
1,58,-556.0,12.713700327164625,48.24558997154236
1,59,-2328.0,12.58361852964209,43.74482846260071
1,60,2272.0,12.025118079737794,44.319820165634155
1,61,137.0,12.560334086036764,38.443522691726685
1,62,-261.0,11.726049477327075,38.55454707145691
1,63,1401.0,13.03219174468115,35.90874457359314
1,64,-1138.0,12.606501141101278,45.819719314575195
1,65,918.0,11.84727645127933,38.81253457069397
1,66,-2109.0,12.954720559060435,45.242764949798584
1,67,-222.0,11.683672751486343,40.05808901786804
1,68,1546.0,11.359284914543396,38.860527753829956
1,69,-2479.0,11.311161600488196,40.36991906166077
1,70,1738.0,12.199177045667291,40.32170796394348
1,71,-1252.0,11.861060333076464,38.91950988769531
1,72,2875.0,12.325839216480869,38.29454064369202
1,73,-329.0,11.700897599811848,38.825867891311646
1,74,883.0,12.375748802623164,34.6678249835968
1,75,-1275.0,11.556612586303368,41.84702467918396
1,76,-927.0,11.813404489363355,39.616414070129395
1,77,-938.0,11.338263009811387,37.443450927734375
1,78,-7.0,11.673488159716094,37.94264006614685
1,79,710.0,11.660447219100575,41.80716633796692
1,80,682.0,11.55645261865198,38.40483379364014
1,81,1177.0,11.604162992175064,40.936606645584106
1,82,318.0,10.67117901079164,36.879175662994385
1,83,-312.0,11.697702431887306,38.82992506027222
1,84,539.0,11.89738266749511,35.17860150337219
1,85,-1654.0,10.824954480539391,38.01327586174011
1,86,583.0,11.640675510665002,38.54924774169922
1,87,-4158.0,11.263744090787261,39.97116136550903
1,88,3691.0,11.819376475792811,36.63071036338806
1,89,1365.0,11.420481131670002,34.68487000465393
1,90,-1573.0,11.330897242799297,36.211875677108765
1,91,1057.0,10.889617809420654,37.796809673309326
1,92,-143.0,10.901585898645182,38.8878116607666
1,93,-563.0,11.222371755941912,35.53731966018677
1,94,911.0,11.174196581777958,35.01423144340515
1,95,-81.0,10.740129364402137,34.67981457710266
1,96,-962.0,10.92273537887856,33.038044929504395
1,97,-4260.0,10.935918673025965,35.05584406852722
1,98,4746.0,10.70990143830391,35.451560497283936
1,99,-160.0,11.146966811860008,40.78910970687866
1,100,-508.0,10.889568038661057,37.94735026359558
1,101,-86.0,10.640576745617327,35.37541675567627
1,102,1372.0,10.7765680371965,34.16466546058655
1,103,-1392.0,10.359013967416033,36.5272057056427
1,104,-141.0,10.684374057732935,38.18428373336792
1,105,1215.0,10.61085457542162,36.966156005859375
1,106,-866.0,10.47101912956511,32.481927156448364
1,107,337.0,11.104149339535809,35.38874840736389
1,108,1156.0,10.686111636495285,33.99415063858032
1,109,-602.0,10.361107395641271,33.89280319213867
1,110,-2112.0,10.688176502591736,34.18182635307312
1,111,2155.0,10.569493758564786,31.620821237564087
1,112,-34.0,10.142616397540726,32.23981952667236
1,113,-434.0,10.095141815277302,33.022679805755615
1,114,942.0,9.871404859357362,34.773420095443726
1,115,67.0,10.389459131554359,35.35272812843323
1,116,-835.0,9.656701663132552,34.57080936431885
1,117,849.0,10.050827393379663,31.095837116241455
1,118,143.0,9.212107716187736,28.153579711914062
1,119,-195.0,10.39389078467182,33.407206296920776
1,120,86.0,10.278672050322715,34.564077615737915
1,121,-260.0,9.302786263592099,30.984484910964966
1,122,-184.0,10.73234809074803,36.51771140098572
1,123,-1626.0,10.159808687374545,31.794774293899536
1,124,1149.0,9.550890445921883,33.21849346160889
1,125,681.0,10.455273752963416,35.87642955780029
1,126,-1116.0,9.02772442741317,28.421362161636353
1,127,1550.0,9.652393405555138,32.022692918777466
1,128,-1555.0,9.233274105174312,29.954944610595703
1,129,421.0,8.45583630410449,27.91516876220703
1,130,-1056.0,9.90749867285612,31.840173959732056
1,131,2231.0,8.384971689592387,27.926820278167725
1,132,-1786.0,8.761118852417068,28.246949195861816
1,133,1713.0,9.69121601654386,31.930229663848877
1,134,-1258.0,9.610410870417859,32.3062801361084
1,135,534.0,9.12905182494362,30.28104853630066
1,136,585.0,9.843455371885865,32.92747354507446
1,137,-632.0,8.402404767046178,26.94243049621582
1,138,842.0,9.416453853472307,31.581236362457275
1,139,244.0,8.448298706515452,28.403982162475586
1,140,-117.0,8.243486223610615,26.982436180114746
1,141,-1233.0,8.196274515919725,29.03477716445923
1,142,1132.0,9.333822090475909,30.59170699119568
1,143,-7.0,8.213798073583193,27.877956867218018
1,144,225.0,7.626904590649324,26.948838233947754
1,145,-424.0,7.929617924416171,27.258243322372437
1,146,118.0,9.004062196941629,29.681628704071045
1,147,-471.0,9.332203509844508,32.39621591567993
1,148,535.0,5.854712215484526,24.493422985076904
1,149,203.0,7.8949011063711065,27.08470845222473
1,150,-24.0,5.997245837854076,24.25560188293457
1,151,-2854.0,7.569385228601965,27.2260479927063
1,152,1193.0,8.533084642472726,29.950223445892334
1,153,1677.0,7.21841881665836,27.06151795387268
1,154,-452.0,5.83134685553636,24.06205439567566
1,155,-385.0,6.1956102928644965,25.444254875183105
1,156,730.0,6.862784629956471,26.35350251197815
1,157,-428.0,6.352592205547795,25.127835750579834
1,158,390.0,5.841006811238554,25.224329948425293
1,159,-198.0,5.562388706182205,24.58480739593506
1,160,-72.0,5.357329961054889,25.277432203292847
1,161,-1023.0,5.338773351696446,23.951673984527588
1,162,1295.0,5.133918394210272,24.259084701538086
1,163,129.0,4.53337983818562,22.980429887771606
1,164,-33.0,5.14583122243998,24.10382652282715
1,165,-33.0,4.678634119417702,23.72042727470398
1,166,-48.0,4.803013700592816,23.89392590522766
1,167,-154.0,4.128670088230394,22.830135822296143
1,168,-1305.0,4.609757185508994,23.546599864959717
1,169,652.0,4.917474541827723,24.394354104995728
1,170,956.0,4.612967789068084,23.47411870956421
1,171,-272.0,4.181692040053648,22.823036670684814
1,172,304.0,3.9521327915521396,22.87402033805847
1,173,-428.0,3.8432425323080874,22.731854915618896
1,174,318.0,5.0316796725597905,24.984384775161743
1,175,-21.0,3.2239638195936395,22.067702293395996
1,176,-472.0,5.657783053311821,26.314225673675537
1,177,162.0,3.701708817563501,22.48943257331848
1,178,470.0,3.2669859608626126,22.0651912689209
1,179,-210.0,3.319117415294734,22.37464213371277
1,180,-332.0,3.704477282673955,22.703245162963867
1,181,402.0,2.99342174276905,21.927500247955322
1,182,-50.0,3.841755271164604,23.429863214492798
1,183,-570.0,3.8129843503242697,22.956035375595093
1,184,506.0,2.9017071871592313,22.047095775604248
1,185,56.0,3.812585814722098,23.16917371749878
1,186,-56.0,2.8673248378140084,22.09971308708191
1,187,199.0,3.988689095029909,23.57413339614868
1,188,31.0,2.978373197487448,21.874569177627563
1,189,-26.0,2.849968555586937,22.00877809524536
1,190,-125.0,4.342647812358166,25.930167198181152
1,191,127.0,2.7264836411792306,21.88698649406433
1,192,-647.0,4.872592916011463,24.874863386154175
1,193,60.0,2.7840509336357337,21.808062076568604
1,194,499.0,2.828069912795928,21.830851554870605
1,195,96.0,2.8163174825596795,22.009434700012207
1,196,46.0,2.243366638171108,21.091678619384766
1,197,-105.0,2.420135865620642,21.349870204925537
1,198,22.0,2.6011031612699136,21.555044412612915
1,199,58.0,2.1253483477742208,21.039068937301636
2,0,-4110.0,20.310600089397997,87.82270193099976
2,1,-153.0,20.1643176672481,74.51315546035767
2,2,1648.0,18.660230334494386,77.69876837730408
2,3,-807.0,18.909462260835156,71.82279253005981
2,4,-1488.0,19.447642657931507,83.07145380973816
2,5,364.0,18.88079688961576,79.25067949295044
2,6,1448.0,19.249643765548083,65.72148084640503
2,7,1880.0,18.09293520601924,81.58964085578918
2,8,-344.0,17.789238655381958,66.61449766159058
2,9,-1480.0,18.34483116366193,74.59219813346863
2,10,-617.0,17.53844577468922,63.9251766204834
2,11,-2607.0,18.771790497606453,74.03834986686707
2,12,3757.0,17.32413153870069,69.33749890327454
2,13,875.0,17.03539679752864,62.92203164100647
2,14,-304.0,17.092308267261668,69.87063980102539
2,15,-3715.0,16.608666394922334,77.64206004142761
2,16,1156.0,16.72011504158339,67.0586051940918
2,17,-784.0,16.809839520051067,73.13550233840942
2,18,159.0,16.898382104071093,76.60267543792725
2,19,3291.0,15.404894805302364,60.74015188217163
2,20,-4812.0,15.623446855382904,68.10941004753113
2,21,4719.0,15.843396656290464,71.80229139328003
2,22,-5495.0,15.526452323139543,63.94729208946228
2,23,4087.0,15.206929912708498,66.75172877311707
2,24,-1915.0,15.093720847018439,73.5511429309845
2,25,2916.0,15.15191117820466,63.15308237075806
2,26,1729.0,15.36776331160267,66.35734677314758
2,27,-1906.0,15.232670273235707,59.11762619018555
2,28,-2508.0,15.574239445566743,75.59810400009155
2,29,3647.0,14.212136942830877,57.506985902786255
2,30,-2888.0,15.070677793962615,61.48482036590576
2,31,2705.0,14.53698256478632,61.3289270401001
2,32,-781.0,13.240200227266607,64.067556142807
2,33,-1351.0,14.94570587079106,61.870965242385864
2,34,2034.0,14.519059625441743,56.83187127113342
2,35,-3949.0,13.871030074761178,68.52494955062866
2,36,4923.0,14.527799415202267,55.58935236930847
2,37,-3360.0,13.584551313926195,59.05826282501221
2,38,1699.0,13.898822238821941,68.21424174308777
2,39,-746.0,14.379113948489358,62.7736451625824
2,40,788.0,13.893843660011019,50.91967558860779
2,41,1060.0,12.884128589515058,55.74652171134949
2,42,-1768.0,14.200477012363603,64.33183312416077
2,43,154.0,14.819462383911166,72.7933087348938
2,44,887.0,13.195062645566509,52.286173582077026
2,45,-826.0,13.682650465273525,54.82690954208374
2,46,1247.0,13.454660762746704,56.40643358230591
2,47,-78.0,14.144088674867566,59.90929365158081
2,48,164.0,12.427486856329967,56.75947976112366
2,49,121.0,12.875101801768029,48.03364372253418
2,50,369.0,12.599530118347657,43.89955496788025
2,51,-1241.0,11.947024772566168,44.978559255599976
2,52,17.0,12.596432114308579,47.26962232589722
2,53,779.0,12.656084360804474,44.73326539993286
2,54,266.0,12.469615861242476,50.909077405929565
2,55,-159.0,12.049851705159655,45.073060274124146
2,56,453.0,12.420525403330213,46.407755851745605
2,57,-2659.0,11.849898942354331,55.134570360183716
2,58,1223.0,12.714296352411877,52.78041887283325
2,59,-1664.0,12.304001583631065,47.950390577316284
2,60,2155.0,12.105139062398067,65.56211376190186
2,61,-1889.0,12.236932842145661,50.51533842086792
2,62,2385.0,11.665378832231305,50.246761083602905
2,63,-2778.0,12.815218252159857,38.412609577178955
2,64,3054.0,12.698420430196123,42.946897983551025
2,65,-2118.0,12.408484257516974,40.86084747314453
2,66,101.0,12.913706308424736,43.60287427902222
2,67,-2236.0,11.339189767127174,50.187458753585815
2,68,1472.0,11.527910256391111,57.741320848464966
2,69,143.0,11.553684506014408,43.00770139694214
2,70,780.0,11.886175134391369,47.90644335746765
2,71,-1635.0,11.914697865068101,42.99400472640991
2,72,2386.0,12.1377083565042,40.96740770339966
2,73,411.0,11.6514495327748,46.176780462265015
2,74,58.0,11.51128514121863,39.14233446121216
2,75,-3274.0,12.004324303855709,48.199212312698364
2,76,3446.0,11.684599703795795,48.401346921920776
2,77,-54.0,12.366032179217514,40.15404033660889
2,78,-957.0,11.081211373282569,42.988829612731934
2,79,241.0,11.298977321289694,42.46301484107971
2,80,-5727.0,11.382128609562052,38.97548961639404
2,81,7217.0,11.219656849127967,43.23902440071106
2,82,-715.0,11.414406070601935,43.97055959701538
2,83,-147.0,11.625780223461934,38.599449634552
2,84,445.0,11.167010731123298,42.13826322555542
2,85,-368.0,11.038617942165644,40.80773162841797
2,86,442.0,11.190465139541455,44.96223497390747
2,87,-142.0,11.501942638465676,43.826130628585815
2,88,-1012.0,10.94967368305657,40.98301577568054
2,89,980.0,11.065077619409916,47.795494079589844
2,90,332.0,10.77952329601312,43.35790157318115
2,91,-1122.0,11.596823723761263,42.4237642288208
2,92,165.0,10.975567210407018,47.268712282180786
2,93,573.0,10.831693863107718,41.77453899383545
2,94,230.0,10.455603577054324,35.69963359832764
2,95,-301.0,10.757492151785296,38.33828091621399
2,96,738.0,11.002224242171762,39.13010334968567
2,97,-1998.0,10.38962715073237,40.16289138793945
2,98,1484.0,10.843957826398924,43.60661244392395
2,99,-376.0,10.408698107634368,37.57783579826355
2,100,-294.0,10.355445253067078,46.923460483551025
2,101,1132.0,10.236112997419044,40.55709505081177
2,102,-19.0,10.591953468911003,43.24961853027344
2,103,-1748.0,10.373259257659942,45.5347626209259
2,104,-411.0,10.095010576493484,41.77303624153137
2,105,-4256.0,9.824109337324632,39.566036224365234
2,106,6137.0,10.287519428565604,35.368964195251465
2,107,62.0,10.115089372555682,41.08723020553589
2,108,-1407.0,10.238011899064478,42.23640251159668
2,109,1405.0,10.547219241771659,40.740153789520264
2,110,-477.0,10.270915720743607,41.05561947822571
2,111,249.0,10.069153582075726,40.40159320831299
2,112,331.0,10.023136827210651,40.60130047798157
2,113,-835.0,9.971242925772845,31.71921682357788
2,114,1326.0,10.596404127494399,42.523298501968384
2,115,-544.0,10.2875221135765,41.056251764297485
2,116,-152.0,10.084247723587138,37.48233461380005
2,117,-861.0,10.218671554462034,38.91517472267151
2,118,217.0,10.069482758776713,29.77985644340515
2,119,479.0,9.901572280636676,35.79708385467529
2,120,473.0,9.863608487684617,33.29400706291199
2,121,78.0,10.418819462716854,34.32145380973816
2,122,-236.0,9.720776045103651,30.56968903541565
2,123,171.0,10.373458029750719,36.144031047821045
2,124,-1148.0,9.799564695471295,33.357911825180054
2,125,994.0,10.372450652144364,37.81905698776245
2,126,-167.0,9.934478285163465,32.02389597892761
2,127,293.0,10.029881316664685,34.194183588027954
2,128,-1100.0,9.744036112079995,35.58496284484863
2,129,-127.0,10.254538052260752,37.44856810569763
2,130,113.0,9.971654514533752,36.743328332901
2,131,575.0,9.511214819778335,30.290644645690918
2,132,141.0,10.287250564115588,38.11001491546631
2,133,-302.0,10.170837004984424,42.64595150947571
2,134,911.0,10.019759831263151,31.87104058265686
2,135,-2381.0,9.004640842443138,30.008199453353882
2,136,1735.0,9.741118587454098,37.19984412193298
2,137,100.0,9.094751141004757,29.101332426071167
2,138,755.0,9.93176447467852,33.60115933418274
2,139,-758.0,9.851028209248508,30.348506927490234
2,140,465.0,9.194930590124441,28.371077299118042
2,141,-451.0,10.225859404082183,37.77396368980408
2,142,-2041.0,9.299864820235749,29.728527545928955
2,143,2389.0,9.289846334158659,29.222684621810913
2,144,394.0,9.094516952973647,29.03943133354187
2,145,-846.0,9.4619151894877,31.018535614013672
2,146,829.0,9.732491513396239,31.433488607406616
2,147,-577.0,9.970172272376638,33.9682240486145
2,148,688.0,8.480247363013008,28.155356407165527
2,149,-4435.0,7.958532038445571,27.80527353286743
2,150,2509.0,7.991404667780278,27.096959352493286
2,151,-220.0,7.54568356764958,27.70029878616333
2,152,2094.0,8.395159883397747,29.552371740341187
2,153,-1254.0,8.878495141435197,30.56498646736145
2,154,902.0,6.7737109796113675,24.24958324432373
2,155,-490.0,7.827146221151247,28.084148168563843
2,156,-58.0,8.634695548362867,28.64966893196106
2,157,-403.0,9.133443510385915,30.468854188919067
